id,y
763746,0.0
763747,0.0
763748,0.6
763749,0.0
763750,0.0
763751,0.0
763752,0.0
763753,0.0
763754,0.0
763755,0.1
763756,0.0
763757,0.0
763758,0.0
763759,0.0
763760,0.0
763761,0.0
763762,0.0
763763,0.0
763764,0.0
763765,0.0
763766,0.0
763767,0.0
763768,0.1
763769,0.7
763770,0.0
763771,0.0
763772,0.2
763773,0.0
763774,0.0
763775,0.0
763776,0.0
763777,0.0
763778,0.0
763779,0.0
763780,0.0
763781,0.0
763782,0.0
763783,0.0
763784,0.0
763785,0.0
763786,0.0
763787,0.0
763788,0.9
763789,0.7
763790,0.2
763791,0.4
763792,0.0
763793,0.1
763794,0.3
763795,0.0
763796,0.0
763797,0.7
763798,0.0
763799,0.0
763800,0.0
763801,0.0
763802,0.0
763803,0.1
763804,0.0
763805,0.0
763806,0.0
763807,0.0
763808,0.0
763809,0.0
763810,0.2
763811,0.0
763812,0.3
763813,0.0
763814,0.0
763815,0.0
763816,0.0
763817,0.0
763818,0.0
763819,0.0
763820,0.0
763821,0.0
763822,0.0
763823,0.0
763824,0.1
763825,0.0
763826,0.0
763827,0.0
763828,0.7
763829,0.1
763830,0.0
763831,0.1
763832,0.6
763833,0.0
763834,0.7
763835,0.7
763836,0.2
763837,0.0
763838,0.0
763839,0.0
763840,0.5
763841,0.0
763842,0.0
763843,0.0
763844,0.0
763845,0.3
763846,0.0
763847,0.0
763848,0.1
763849,0.0
763850,0.0
763851,0.5
763852,0.0
763853,0.0
763854,0.6
763855,0.0
763856,0.3
763857,0.0
763858,0.0
763859,0.8
763860,0.0
763861,0.1
763862,0.0
763863,0.0
763864,0.0
763865,0.4
763866,0.0
763867,0.8
763868,0.0
763869,0.0
763870,0.8
763871,0.0
763872,0.0
763873,0.4
763874,0.0
763875,0.0
763876,0.0
763877,0.0
763878,0.3
763879,0.0
763880,0.0
763881,0.0
763882,0.0
763883,1.0
763884,0.0
763885,0.0
763886,0.0
763887,0.0
763888,0.0
763889,0.0
763890,0.8
763891,0.0
763892,0.0
763893,0.0
763894,0.0
763895,0.0
763896,0.8
763897,0.0
763898,0.0
763899,0.0
763900,0.0
763901,0.0
763902,0.3
763903,0.0
763904,0.1
763905,0.0
763906,0.0
763907,0.7
763908,0.0
763909,0.8
763910,0.3
763911,0.3
763912,0.0
763913,0.1
763914,0.0
763915,0.0
763916,0.0
763917,0.7
763918,0.0
763919,0.0
763920,0.0
763921,0.0
763922,0.0
763923,0.0
763924,0.1
763925,0.0
763926,0.0
763927,0.8
763928,0.0
763929,0.7
763930,0.4
763931,0.0
763932,0.0
763933,0.0
763934,0.8
763935,0.0
763936,0.0
763937,0.2
763938,0.0
763939,0.0
763940,0.0
763941,0.1
763942,0.0
763943,0.0
763944,0.0
763945,0.0
763946,0.2
763947,0.9
763948,0.0
763949,0.0
763950,0.0
763951,0.0
763952,0.0
763953,0.4
763954,0.0
763955,0.2
763956,0.0
763957,0.0
763958,0.0
763959,0.0
763960,0.0
763961,0.0
763962,0.0
763963,0.1
763964,0.0
763965,0.0
763966,0.0
763967,0.0
763968,0.0
763969,0.0
763970,0.0
763971,0.1
763972,0.6
763973,0.2
763974,0.0
763975,0.0
763976,0.3
763977,0.2
763978,0.0
763979,0.0
763980,0.1
763981,0.2
763982,0.1
763983,0.8
763984,0.3
763985,0.0
763986,0.0
763987,0.0
763988,0.0
763989,0.0
763990,0.0
763991,0.1
763992,0.0
763993,0.0
763994,0.0
763995,0.0
763996,0.0
763997,0.0
763998,0.0
763999,0.0
764000,0.0
764001,0.0
764002,0.0
764003,0.0
764004,0.9
764005,0.0
764006,0.0
764007,0.0
764008,0.7
764009,0.0
764010,0.0
764011,0.5
764012,0.0
764013,0.2
764014,0.0
764015,0.0
764016,0.0
764017,0.1
764018,0.6
764019,0.3
764020,0.0
764021,0.0
764022,0.0
764023,0.0
764024,0.1
764025,0.0
764026,0.7
764027,0.0
764028,0.0
764029,0.0
764030,0.1
764031,0.1
764032,0.1
764033,0.0
764034,0.0
764035,0.5
764036,0.0
764037,0.0
764038,0.0
764039,0.4
764040,0.0
764041,0.0
764042,0.0
764043,0.0
764044,0.0
764045,0.9
764046,0.0
764047,0.0
764048,0.0
764049,0.0
764050,0.8
764051,0.2
764052,0.0
764053,0.1
764054,0.0
764055,0.0
764056,0.0
764057,0.0
764058,0.0
764059,0.0
764060,0.0
764061,0.0
764062,0.0
764063,0.0
764064,0.0
764065,0.9
764066,0.0
764067,0.0
764068,0.0
764069,0.0
764070,0.0
764071,0.0
764072,0.0
764073,0.1
764074,0.0
764075,0.4
764076,0.0
764077,0.4
764078,0.0
764079,0.0
764080,0.0
764081,0.0
764082,0.0
764083,0.0
764084,0.0
764085,0.0
764086,0.0
764087,0.0
764088,0.3
764089,0.0
764090,0.1
764091,0.0
764092,0.3
764093,0.0
764094,0.0
764095,0.0
764096,0.0
764097,0.1
764098,0.0
764099,0.0
764100,0.1
764101,0.0
764102,0.1
764103,0.0
764104,0.4
764105,0.0
764106,0.0
764107,0.0
764108,0.0
764109,0.0
764110,0.0
764111,0.0
764112,0.0
764113,0.0
764114,0.0
764115,0.5
764116,0.6
764117,0.1
764118,0.0
764119,1.0
764120,0.0
764121,0.0
764122,0.0
764123,0.0
764124,0.0
764125,0.0
764126,0.0
764127,0.0
764128,0.4
764129,0.0
764130,0.1
764131,0.9
764132,0.0
764133,0.0
764134,0.0
764135,0.0
764136,0.0
764137,0.0
764138,0.3
764139,0.0
764140,0.3
764141,0.1
764142,0.0
764143,0.1
764144,0.0
764145,0.0
764146,0.0
764147,0.0
764148,0.0
764149,0.4
764150,0.0
764151,0.0
764152,0.0
764153,0.0
764154,0.0
764155,0.0
764156,0.0
764157,0.0
764158,0.0
764159,0.0
764160,0.0
764161,0.0
764162,0.0
764163,0.0
764164,0.5
764165,0.6
764166,0.0
764167,0.0
764168,0.0
764169,0.0
764170,0.0
764171,0.0
764172,0.0
764173,0.0
764174,1.0
764175,0.0
764176,0.0
764177,0.0
764178,0.5
764179,0.0
764180,0.0
764181,0.6
764182,0.0
764183,0.0
764184,0.0
764185,0.0
764186,0.3
764187,0.0
764188,0.0
764189,0.3
764190,0.0
764191,0.2
764192,0.0
764193,0.0
764194,0.3
764195,0.0
764196,0.1
764197,0.0
764198,0.0
764199,0.0
764200,0.0
764201,0.0
764202,0.9
764203,0.0
764204,0.0
764205,0.0
764206,0.0
764207,0.0
764208,0.0
764209,0.0
764210,0.0
764211,0.0
764212,0.0
764213,0.9
764214,0.0
764215,0.0
764216,0.2
764217,0.0
764218,0.0
764219,0.0
764220,0.0
764221,0.0
764222,0.0
764223,0.0
764224,0.0
764225,0.8
764226,0.0
764227,0.0
764228,0.1
764229,0.0
764230,0.0
764231,0.0
764232,0.0
764233,0.4
764234,0.0
764235,0.0
764236,0.1
764237,0.0
764238,0.0
764239,0.0
764240,0.6
764241,0.0
764242,0.0
764243,0.0
764244,0.0
764245,0.0
764246,0.0
764247,0.0
764248,0.0
764249,0.0
764250,0.0
764251,0.0
764252,0.0
764253,0.0
764254,0.0
764255,0.0
764256,0.0
764257,0.0
764258,0.0
764259,0.0
764260,0.0
764261,0.0
764262,0.0
764263,0.0
764264,0.9
764265,0.0
764266,0.0
764267,0.0
764268,0.1
764269,0.1
764270,0.6
764271,0.1
764272,0.0
764273,0.7
764274,0.0
764275,0.0
764276,0.0
764277,0.0
764278,0.0
764279,0.0
764280,0.0
764281,0.0
764282,0.4
764283,0.0
764284,0.0
764285,0.3
764286,0.0
764287,0.4
764288,0.0
764289,0.6
764290,0.0
764291,0.0
764292,0.0
764293,0.8
764294,0.4
764295,0.0
764296,0.5
764297,0.0
764298,0.0
764299,0.7
764300,0.1
764301,0.0
764302,0.0
764303,0.0
764304,0.0
764305,0.0
764306,0.0
764307,0.0
764308,0.0
764309,0.0
764310,0.0
764311,0.0
764312,0.1
764313,0.0
764314,0.0
764315,0.0
764316,0.0
764317,0.0
764318,0.8
764319,0.4
764320,0.0
764321,0.5
764322,0.1
764323,0.6
764324,0.0
764325,0.4
764326,0.0
764327,0.4
764328,0.0
764329,0.0
764330,0.0
764331,0.0
764332,0.1
764333,0.1
764334,0.0
764335,0.0
764336,0.0
764337,0.0
764338,0.9
764339,0.0
764340,0.0
764341,0.1
764342,0.0
764343,0.6
764344,0.0
764345,0.0
764346,0.1
764347,0.0
764348,0.0
764349,0.0
764350,0.1
764351,0.0
764352,0.0
764353,0.0
764354,0.4
764355,0.0
764356,0.0
764357,0.0
764358,0.6
764359,0.0
764360,0.0
764361,0.1
764362,0.0
764363,0.0
764364,0.0
764365,0.0
764366,0.0
764367,0.0
764368,0.0
764369,0.1
764370,0.2
764371,0.0
764372,0.0
764373,0.3
764374,0.1
764375,0.0
764376,0.0
764377,0.0
764378,0.5
764379,0.8
764380,0.0
764381,0.0
764382,0.6
764383,0.0
764384,0.0
764385,0.0
764386,0.0
764387,0.0
764388,0.0
764389,0.0
764390,0.0
764391,0.0
764392,0.8
764393,0.0
764394,0.6
764395,0.0
764396,0.0
764397,0.0
764398,0.0
764399,0.0
764400,0.2
764401,0.0
764402,0.2
764403,0.0
764404,0.0
764405,0.1
764406,0.3
764407,0.0
764408,0.1
764409,0.0
764410,0.0
764411,0.0
764412,0.0
764413,0.0
764414,0.0
764415,0.0
764416,0.0
764417,0.0
764418,0.8
764419,0.0
764420,0.0
764421,1.0
764422,0.8
764423,0.3
764424,0.0
764425,0.7
764426,0.0
764427,0.0
764428,0.2
764429,0.0
764430,0.0
764431,0.0
764432,0.0
764433,0.0
764434,0.7
764435,0.8
764436,0.4
764437,0.5
764438,0.0
764439,0.0
764440,0.0
764441,0.0
764442,0.0
764443,0.0
764444,0.0
764445,0.0
764446,0.9
764447,0.0
764448,0.0
764449,0.0
764450,0.0
764451,0.0
764452,0.0
764453,0.0
764454,0.0
764455,0.0
764456,0.0
764457,0.3
764458,0.9
764459,0.0
764460,0.1
764461,0.0
764462,0.0
764463,0.9
764464,0.0
764465,0.0
764466,0.0
764467,0.0
764468,0.0
764469,0.0
764470,0.0
764471,0.5
764472,0.4
764473,0.9
764474,0.0
764475,0.0
764476,0.0
764477,0.0
764478,0.0
764479,0.0
764480,0.2
764481,0.0
764482,0.0
764483,0.0
764484,0.9
764485,0.0
764486,0.6
764487,0.0
764488,0.0
764489,0.0
764490,0.2
764491,0.1
764492,0.0
764493,0.0
764494,0.2
764495,0.0
764496,0.0
764497,0.0
764498,0.0
764499,0.0
764500,0.0
764501,0.0
764502,0.0
764503,0.0
764504,0.0
764505,0.0
764506,0.0
764507,0.0
764508,0.1
764509,0.0
764510,0.1
764511,0.0
764512,0.1
764513,0.8
764514,0.0
764515,0.1
764516,0.0
764517,0.0
764518,0.0
764519,0.1
764520,0.0
764521,0.0
764522,0.1
764523,0.0
764524,0.0
764525,0.8
764526,0.0
764527,0.8
764528,0.0
764529,0.0
764530,0.0
764531,0.8
764532,0.0
764533,0.0
764534,0.0
764535,0.1
764536,0.0
764537,0.0
764538,0.0
764539,0.0
764540,0.0
764541,0.0
764542,0.1
764543,0.3
764544,0.0
764545,0.1
764546,0.0
764547,0.8
764548,0.0
764549,0.0
764550,0.1
764551,0.0
764552,0.7
764553,0.1
764554,0.0
764555,0.0
764556,0.0
764557,0.0
764558,0.0
764559,0.0
764560,0.0
764561,0.0
764562,0.0
764563,0.0
764564,0.1
764565,0.0
764566,0.2
764567,0.6
764568,0.2
764569,0.3
764570,0.0
764571,0.0
764572,0.0
764573,0.0
764574,0.1
764575,0.0
764576,0.0
764577,0.1
764578,0.0
764579,0.0
764580,0.0
764581,0.0
764582,0.0
764583,0.0
764584,0.0
764585,0.4
764586,0.0
764587,0.0
764588,0.1
764589,0.0
764590,0.0
764591,0.0
764592,0.0
764593,0.0
764594,0.1
764595,0.0
764596,0.1
764597,0.0
764598,0.3
764599,0.0
764600,0.0
764601,0.0
764602,0.0
764603,0.0
764604,0.0
764605,0.0
764606,0.9
764607,0.0
764608,0.0
764609,0.0
764610,0.5
764611,0.0
764612,0.0
764613,0.3
764614,0.1
764615,0.0
764616,0.0
764617,0.0
764618,0.0
764619,0.0
764620,0.6
764621,0.9
764622,0.0
764623,0.0
764624,0.8
764625,0.0
764626,0.0
764627,0.0
764628,0.0
764629,0.0
764630,0.0
764631,0.1
764632,0.0
764633,0.0
764634,0.9
764635,0.0
764636,0.0
764637,0.1
764638,0.8
764639,0.0
764640,0.0
764641,0.0
764642,0.0
764643,0.0
764644,0.0
764645,0.0
764646,0.7
764647,0.0
764648,0.0
764649,0.0
764650,0.0
764651,0.6
764652,0.0
764653,0.8
764654,0.0
764655,0.7
764656,0.0
764657,0.8
764658,0.1
764659,0.0
764660,0.2
764661,0.0
764662,0.0
764663,0.1
764664,0.0
764665,0.0
764666,0.0
764667,0.0
764668,0.0
764669,0.4
764670,0.0
764671,0.0
764672,0.1
764673,0.6
764674,0.6
764675,0.0
764676,0.0
764677,0.0
764678,0.0
764679,0.0
764680,0.0
764681,0.0
764682,0.0
764683,0.0
764684,0.0
764685,0.0
764686,0.0
764687,0.0
764688,0.0
764689,0.0
764690,0.0
764691,0.3
764692,0.1
764693,0.0
764694,0.1
764695,0.0
764696,0.0
764697,0.2
764698,0.0
764699,0.4
764700,0.0
764701,0.0
764702,0.0
764703,0.0
764704,0.0
764705,0.0
764706,0.0
764707,0.0
764708,0.0
764709,0.0
764710,0.8
764711,0.0
764712,0.0
764713,0.9
764714,0.0
764715,0.5
764716,0.0
764717,0.0
764718,0.0
764719,0.0
764720,0.0
764721,0.0
764722,0.0
764723,0.0
764724,0.0
764725,0.0
764726,0.2
764727,1.0
764728,0.0
764729,0.0
764730,0.1
764731,0.5
764732,0.0
764733,0.0
764734,0.1
764735,0.0
764736,0.1
764737,0.0
764738,0.8
764739,0.0
764740,0.6
764741,0.6
764742,0.0
764743,0.0
764744,0.0
764745,1.0
764746,0.0
764747,0.0
764748,0.0
764749,0.0
764750,0.0
764751,0.0
764752,0.0
764753,0.0
764754,0.0
764755,0.2
764756,0.0
764757,0.9
764758,0.0
764759,0.0
764760,0.3
764761,0.0
764762,0.0
764763,0.9
764764,0.0
764765,0.0
764766,0.0
764767,0.0
764768,0.0
764769,0.1
764770,0.0
764771,0.9
764772,0.0
764773,0.0
764774,0.0
764775,0.0
764776,0.9
764777,0.2
764778,0.4
764779,0.5
764780,0.0
764781,0.0
764782,0.0
764783,0.0
764784,0.0
764785,0.0
764786,0.0
764787,0.0
764788,0.0
764789,0.0
764790,0.0
764791,0.1
764792,0.0
764793,0.0
764794,0.0
764795,0.0
764796,0.2
764797,0.5
764798,0.0
764799,0.0
764800,0.0
764801,0.0
764802,0.3
764803,0.0
764804,0.0
764805,0.1
764806,0.0
764807,0.0
764808,0.1
764809,0.0
764810,0.1
764811,0.0
764812,0.0
764813,0.0
764814,0.3
764815,0.4
764816,0.0
764817,0.0
764818,1.0
764819,0.0
764820,0.9
764821,0.0
764822,0.0
764823,0.0
764824,0.0
764825,0.3
764826,0.0
764827,0.0
764828,0.0
764829,0.6
764830,0.0
764831,0.5
764832,0.0
764833,0.0
764834,0.0
764835,0.0
764836,0.0
764837,0.0
764838,0.0
764839,0.0
764840,0.0
764841,0.0
764842,0.0
764843,0.0
764844,0.7
764845,0.1
764846,0.1
764847,0.1
764848,0.3
764849,0.0
764850,0.0
764851,0.0
764852,0.0
764853,0.0
764854,0.0
764855,0.6
764856,0.0
764857,0.0
764858,0.0
764859,0.0
764860,0.0
764861,0.0
764862,0.2
764863,0.2
764864,0.0
764865,0.1
764866,0.0
764867,0.0
764868,0.0
764869,0.1
764870,1.0
764871,0.0
764872,0.0
764873,0.0
764874,0.3
764875,0.0
764876,0.3
764877,0.0
764878,0.1
764879,0.4
764880,0.5
764881,0.0
764882,0.0
764883,0.1
764884,0.5
764885,0.0
764886,0.0
764887,0.0
764888,0.0
764889,0.1
764890,0.0
764891,0.0
764892,0.4
764893,0.0
764894,0.0
764895,0.0
764896,0.1
764897,0.0
764898,0.0
764899,0.5
764900,0.0
764901,0.0
764902,0.0
764903,0.0
764904,0.6
764905,0.0
764906,0.0
764907,0.0
764908,0.0
764909,0.5
764910,0.0
764911,0.0
764912,0.0
764913,0.0
764914,0.0
764915,0.8
764916,0.0
764917,0.0
764918,0.0
764919,0.0
764920,0.1
764921,0.1
764922,0.0
764923,0.8
764924,0.0
764925,0.9
764926,0.0
764927,0.5
764928,0.0
764929,0.0
764930,0.0
764931,0.2
764932,0.0
764933,0.0
764934,0.0
764935,0.0
764936,0.0
764937,0.0
764938,0.0
764939,0.0
764940,0.0
764941,0.1
764942,0.1
764943,0.0
764944,0.0
764945,0.0
764946,0.5
764947,0.0
764948,0.0
764949,0.7
764950,0.0
764951,0.0
764952,0.0
764953,0.0
764954,0.0
764955,0.0
764956,1.0
764957,0.0
764958,0.0
764959,0.0
764960,0.0
764961,0.0
764962,0.0
764963,0.2
764964,0.0
764965,0.0
764966,0.0
764967,0.0
764968,0.0
764969,0.2
764970,0.7
764971,0.0
764972,0.2
764973,0.1
764974,0.0
764975,0.0
764976,0.3
764977,0.0
764978,0.0
764979,0.0
764980,0.0
764981,0.0
764982,0.0
764983,0.0
764984,0.0
764985,0.0
764986,0.0
764987,0.0
764988,0.0
764989,0.0
764990,0.1
764991,0.0
764992,0.4
764993,0.0
764994,0.0
764995,0.0
764996,0.0
764997,0.3
764998,0.0
764999,0.4
765000,0.0
765001,0.3
765002,0.0
765003,0.0
765004,0.2
765005,0.0
765006,0.0
765007,0.0
765008,0.3
765009,0.3
765010,0.1
765011,0.0
765012,0.0
765013,0.0
765014,0.0
765015,0.0
765016,0.0
765017,0.0
765018,0.5
765019,0.5
765020,0.0
765021,0.0
765022,0.2
765023,0.0
765024,0.4
765025,0.0
765026,0.7
765027,0.0
765028,0.0
765029,0.0
765030,0.2
765031,0.0
765032,0.2
765033,0.4
765034,0.0
765035,0.3
765036,0.5
765037,0.6
765038,0.0
765039,0.0
765040,0.0
765041,0.8
765042,0.0
765043,0.0
765044,0.0
765045,0.0
765046,0.3
765047,0.0
765048,0.0
765049,0.0
765050,0.0
765051,0.0
765052,0.4
765053,0.0
765054,0.0
765055,0.3
765056,0.0
765057,0.0
765058,0.9
765059,0.0
765060,0.2
765061,0.1
765062,0.5
765063,0.8
765064,0.0
765065,0.6
765066,0.0
765067,0.0
765068,0.0
765069,0.0
765070,0.0
765071,0.0
765072,0.0
765073,0.0
765074,0.0
765075,0.4
765076,0.0
765077,0.1
765078,0.0
765079,0.5
765080,0.0
765081,0.0
765082,0.0
765083,0.0
765084,0.0
765085,0.2
765086,0.0
765087,0.0
765088,0.0
765089,0.0
765090,0.0
765091,0.8
765092,0.0
765093,0.0
765094,0.0
765095,0.2
765096,0.0
765097,0.0
765098,0.0
765099,0.0
765100,0.1
765101,0.0
765102,0.0
765103,0.0
765104,0.2
765105,0.0
765106,0.7
765107,0.5
765108,0.0
765109,0.0
765110,0.0
765111,0.0
765112,0.0
765113,0.0
765114,0.0
765115,1.0
765116,0.0
765117,0.0
765118,0.0
765119,0.0
765120,0.4
765121,0.0
765122,0.0
765123,0.0
765124,0.0
765125,0.0
765126,0.0
765127,0.0
765128,0.0
765129,0.7
765130,0.0
765131,0.0
765132,0.6
765133,0.0
765134,0.2
765135,0.0
765136,0.0
765137,0.0
765138,0.0
765139,0.2
765140,0.3
765141,0.5
765142,1.0
765143,0.0
765144,0.0
765145,0.0
765146,0.0
765147,0.0
765148,0.8
765149,0.0
765150,0.0
765151,0.0
765152,0.0
765153,0.0
765154,0.1
765155,0.0
765156,0.0
765157,0.0
765158,0.0
765159,0.0
765160,0.1
765161,0.2
765162,0.5
765163,0.0
765164,0.0
765165,0.0
765166,0.0
765167,0.0
765168,0.1
765169,0.0
765170,0.0
765171,0.6
765172,0.0
765173,0.6
765174,0.0
765175,0.0
765176,0.0
765177,0.0
765178,0.0
765179,0.0
765180,0.0
765181,0.0
765182,0.1
765183,0.0
765184,0.1
765185,0.0
765186,0.0
765187,0.0
765188,0.0
765189,0.0
765190,0.0
765191,0.0
765192,0.0
765193,0.0
765194,0.1
765195,0.0
765196,0.0
765197,0.0
765198,0.0
765199,0.0
765200,0.0
765201,0.8
765202,1.0
765203,0.0
765204,0.0
765205,0.0
765206,0.0
765207,0.1
765208,0.0
765209,0.0
765210,0.0
765211,0.0
765212,0.0
765213,0.0
765214,0.0
765215,0.0
765216,0.0
765217,0.3
765218,0.0
765219,0.0
765220,0.0
765221,0.0
765222,0.0
765223,0.9
765224,0.0
765225,0.2
765226,0.6
765227,0.1
765228,0.0
765229,0.0
765230,0.0
765231,0.0
765232,0.8
765233,0.4
765234,0.0
765235,0.0
765236,0.0
765237,0.1
765238,0.8
765239,0.0
765240,0.7
765241,0.2
765242,0.0
765243,0.0
765244,1.0
765245,0.0
765246,0.7
765247,0.0
765248,0.0
765249,0.0
765250,0.1
765251,0.0
765252,0.8
765253,0.4
765254,0.0
765255,0.0
765256,0.4
765257,0.0
765258,0.0
765259,0.1
765260,0.0
765261,0.0
765262,0.1
765263,0.0
765264,0.1
765265,0.6
765266,0.0
765267,0.0
765268,0.0
765269,0.0
765270,0.0
765271,0.0
765272,0.0
765273,0.7
765274,0.0
765275,0.9
765276,0.1
765277,0.1
765278,0.0
765279,0.9
765280,0.0
765281,0.0
765282,0.0
765283,0.0
765284,0.9
765285,0.0
765286,0.0
765287,0.0
765288,0.0
765289,0.1
765290,0.0
765291,0.0
765292,0.6
765293,0.0
765294,0.0
765295,0.8
765296,0.0
765297,0.0
765298,0.0
765299,0.0
765300,0.0
765301,0.1
765302,0.9
765303,0.0
765304,0.4
765305,0.0
765306,0.0
765307,0.0
765308,0.0
765309,0.5
765310,0.0
765311,0.2
765312,0.0
765313,0.0
765314,0.0
765315,0.0
765316,0.1
765317,0.0
765318,0.0
765319,0.0
765320,0.1
765321,0.0
765322,0.2
765323,0.3
765324,0.7
765325,0.0
765326,0.3
765327,0.0
765328,0.1
765329,0.0
765330,0.9
765331,0.0
765332,0.0
765333,0.0
765334,0.0
765335,0.1
765336,0.0
765337,0.0
765338,0.0
765339,0.0
765340,0.0
765341,0.0
765342,0.0
765343,0.3
765344,0.0
765345,0.0
765346,0.0
765347,0.0
765348,0.9
765349,0.0
765350,0.0
765351,0.0
765352,0.0
765353,0.0
765354,0.2
765355,0.5
765356,0.4
765357,0.0
765358,0.0
765359,0.6
765360,0.3
765361,0.2
765362,0.0
765363,0.0
765364,0.0
765365,0.0
765366,0.0
765367,0.0
765368,0.0
765369,0.0
765370,0.8
765371,0.0
765372,0.0
765373,0.0
765374,0.0
765375,0.0
765376,0.0
765377,0.1
765378,0.0
765379,0.1
765380,0.0
765381,0.0
765382,0.9
765383,0.0
765384,0.0
765385,0.0
765386,0.0
765387,0.0
765388,0.2
765389,0.0
765390,0.0
765391,0.9
765392,0.5
765393,0.1
765394,0.0
765395,0.0
765396,0.0
765397,0.0
765398,0.0
765399,0.1
765400,0.0
765401,0.0
765402,0.0
765403,0.0
765404,0.0
765405,0.0
765406,0.0
765407,0.0
765408,0.0
765409,0.6
765410,0.1
765411,0.0
765412,0.0
765413,0.7
765414,0.0
765415,0.2
765416,0.0
765417,0.4
765418,0.4
765419,0.0
765420,0.7
765421,0.0
765422,0.0
765423,0.0
765424,0.0
765425,0.0
765426,0.7
765427,0.0
765428,0.0
765429,0.0
765430,0.0
765431,0.0
765432,0.0
765433,0.2
765434,0.0
765435,0.0
765436,0.0
765437,0.0
765438,0.4
765439,0.0
765440,0.0
765441,0.0
765442,0.8
765443,0.1
765444,0.4
765445,0.0
765446,0.0
765447,0.6
765448,0.0
765449,0.0
765450,0.0
765451,0.0
765452,0.1
765453,0.0
765454,0.2
765455,0.0
765456,0.5
765457,0.3
765458,0.0
765459,0.0
765460,0.0
765461,0.0
765462,0.0
765463,0.0
765464,0.0
765465,0.8
765466,0.0
765467,0.0
765468,0.0
765469,0.1
765470,0.0
765471,1.0
765472,1.0
765473,0.0
765474,0.8
765475,0.0
765476,0.0
765477,0.0
765478,0.0
765479,0.0
765480,0.1
765481,0.2
765482,0.1
765483,0.5
765484,0.3
765485,0.0
765486,0.0
765487,0.0
765488,0.0
765489,0.0
765490,0.0
765491,0.0
765492,0.1
765493,0.0
765494,0.5
765495,0.0
765496,0.0
765497,0.0
765498,0.0
765499,0.0
765500,0.0
765501,0.0
765502,0.0
765503,0.0
765504,0.0
765505,0.3
765506,0.1
765507,0.0
765508,0.0
765509,0.3
765510,0.7
765511,0.6
765512,0.0
765513,0.0
765514,0.4
765515,0.0
765516,0.0
765517,0.0
765518,0.0
765519,0.0
765520,0.0
765521,0.0
765522,0.0
765523,0.0
765524,0.6
765525,0.1
765526,0.0
765527,0.1
765528,0.0
765529,0.0
765530,0.0
765531,0.0
765532,0.2
765533,0.0
765534,0.2
765535,0.7
765536,0.0
765537,0.0
765538,0.0
765539,0.0
765540,0.0
765541,0.2
765542,0.4
765543,0.5
765544,0.5
765545,1.0
765546,0.0
765547,0.2
765548,0.0
765549,0.0
765550,0.0
765551,0.0
765552,0.3
765553,0.0
765554,0.0
765555,0.0
765556,0.0
765557,0.0
765558,0.0
765559,0.0
765560,0.0
765561,0.1
765562,0.0
765563,0.1
765564,0.0
765565,0.3
765566,0.0
765567,0.0
765568,0.0
765569,1.0
765570,0.0
765571,0.1
765572,0.1
765573,0.0
765574,0.0
765575,0.0
765576,0.0
765577,0.0
765578,0.0
765579,0.0
765580,0.9
765581,0.0
765582,0.2
765583,0.0
765584,0.8
765585,0.0
765586,0.0
765587,0.0
765588,0.0
765589,0.1
765590,0.0
765591,0.0
765592,0.0
765593,0.0
765594,0.0
765595,0.0
765596,0.0
765597,0.0
765598,0.0
765599,0.0
765600,0.0
765601,0.0
765602,0.0
765603,0.0
765604,0.7
765605,0.0
765606,0.7
765607,0.0
765608,0.0
765609,0.0
765610,0.0
765611,0.0
765612,0.3
765613,0.0
765614,0.0
765615,0.5
765616,0.1
765617,0.0
765618,0.0
765619,0.0
765620,0.0
765621,0.0
765622,0.6
765623,0.2
765624,0.5
765625,0.0
765626,0.0
765627,0.0
765628,0.0
765629,0.0
765630,0.0
765631,0.0
765632,0.8
765633,0.0
765634,0.0
765635,0.9
765636,0.3
765637,0.0
765638,0.0
765639,0.3
765640,0.0
765641,0.0
765642,0.0
765643,0.6
765644,0.0
765645,0.8
765646,0.0
765647,0.0
765648,0.0
765649,0.8
765650,0.0
765651,0.0
765652,0.1
765653,0.0
765654,0.0
765655,0.0
765656,0.0
765657,0.0
765658,0.0
765659,0.9
765660,0.0
765661,0.0
765662,0.4
765663,0.1
765664,0.1
765665,0.0
765666,0.0
765667,0.0
765668,0.0
765669,0.0
765670,0.0
765671,0.0
765672,0.0
765673,0.0
765674,0.0
765675,0.0
765676,0.0
765677,0.9
765678,0.2
765679,1.0
765680,0.0
765681,0.0
765682,0.0
765683,0.0
765684,0.9
765685,0.0
765686,0.0
765687,0.6
765688,0.0
765689,0.3
765690,0.1
765691,0.7
765692,0.0
765693,0.0
765694,0.5
765695,0.5
765696,0.0
765697,0.2
765698,0.9
765699,0.2
765700,0.0
765701,0.0
765702,0.0
765703,0.1
765704,0.0
765705,0.8
765706,0.1
765707,0.0
765708,0.0
765709,0.0
765710,0.0
765711,0.0
765712,0.0
765713,0.1
765714,0.0
765715,0.0
765716,0.1
765717,0.0
765718,0.0
765719,0.0
765720,0.6
765721,0.0
765722,0.7
765723,0.3
765724,0.0
765725,0.0
765726,0.0
765727,0.0
765728,0.1
765729,0.0
765730,0.0
765731,0.1
765732,0.0
765733,0.0
765734,0.4
765735,0.0
765736,0.3
765737,0.8
765738,0.3
765739,0.0
765740,0.0
765741,0.0
765742,0.0
765743,0.0
765744,0.0
